"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1040100367","Screw","A","1",""
"2","02554000202600001","Piston","A","1",""
"3","1081401912","Guide ring","A","2",""
"4","1089901249","780 piston seal","A","1",""
"5","1081001490","O-ring","A","1",""
"6","1081005802","Check ring","A","2",""
"7","02554000202601000","Cylinder body","A","1",""
"8","02554000202602000","Piston rod","A","1",""
"9","02554000202600002","Guide sleeve","A","1",""
"10","1040300242","Check ring","A","1",""
"11","1054400182","Composite bush","A","1",""
"12","1081000557","O-seal ring","A","1",""
"13","1040301079","Check ring","A","1",""
"14","1081006039","HBTS","A","1",""
"15","1081007296","U ring","A","1",""
"16","1081200955","FL dust ring","A","1",""
