"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140102812","Male stud connector","A","2","GE18LREDOMDCF"
"2","1140101478","Right-angle combination coupling","A","2","EW15LOMDCF"
"3","1140101479","Right-angle combination coupling","A","2","EW18LOMDCF"
"4","1140101464","Male stud connector","A","1","GE15LREDOMDCF"
"5","1140101475","Right-angle combination coupling","A","2","EW08LOMDCF"
"6","1140111237","Male stud connector","A","2","GE08LREDOMDCF"
"7","1140103265","Hexagonal socket head plug","A","2","VSTI1/4EDCF"
"8","1140114361","Long male stud connector","A","1","GE15LREDOMDCF
-L70"
"9","1040100789","Screw","A","8","GB/T70.1-2000"
"10","1040301510","Washer","A","8","GB/T93-1987"
"11","1010307654","Lifting balance valve","A","2","ST5511-AB00"
