"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1081000520","O-shape seal ring 50×3.55","A","1",""
"2","1081008033","Stop ring 55.4×50×1.5","A","2",""
"3","1081011722","Piston seal 130×105×25.4×9.5","A","1",""
"4","1040100367","Screw M6×16","A","1",""
"5","00772702801400001","Piston","A","1",""
"6","1081000449","O-shape seal ring 122×3.55","A","1",""
"7","1081007773","Stop ring 130×124.6×1.5","A","1",""
"8","00772702801400002","Guide sleeve","A","1",""
"9","1081011574","HBTS HRX50×65.5×6.3M2005","A","1",""
"10","1081401905","Guide ring HGR50×55×15S108-H3","A","2",""
"11","1081011853","U-ring R17-50×60×8","A","1",""
"12","1081200822","Dust ring 50×58×6","A","1",""
"13","00772702801402000","Piston rod","A","1",""
"14","00772702801401000","Cylinder body","A","1",""
