"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"2","1040301515","Washer","A","18","GB/T97.1-2002"
"28","1040005844","Bolt","A","4","GB/T5783-2000"
"29","1040300771","Washer","A","4","GB/T97.1-2002"
"30","1040004517","Bolt","A","4","GB/T5783-2000"
"31","1040004590","Bolt","A","4","GB/T5783-2000"
"32","02554000200001031","Seal plate","A","1",""
"33","00771400211200000","Adjustable clamp","B","2",""
"34","02554000200801070","Extending cylinder rod pin","A","2",""
"35","00771400210001180","Stop pin","C","2",""
"36","1040004511","Bolt","A","2","GB/T5783-2000"
"37","02554000200001140","Sensor hood","A","1",""
"38","1040300771","Washer","A","15","GB/T97.1-2002"
"39","1040002555","Bolt","A","15","GB/T5783-2000"
"40","02554000201281010","Pressing plate","A","2",""
"41","02554000201281020","Hairbrush","A","2",""
"42","02554000201261010","Pressing plate","A","1",""
"43","02554000201261020","Hairbrush","A","1",""
"44","02554000201241010","Pressing plate","A","2",""
"45","02554000201241020","Hairbrush","A","2",""
"46","02554000201221010","Pressing plate","A","1",""
"47","02554000201221020","Hairbrush","A","1",""
"48","1040004033","Bolt","A","12","GB/T5783-2000"
"49","1040004032","Bolt","A","6","GB/T5783-2000"
"50","1040302489","Washer","B","30","GB/T97.1-2002"
"51","00773400300001131","Adjustable spacer(2mm)","A","8",""
"52","00771100301301021","Hex nut","B","8",""
"53","00771100301321010","Slider","A","4",""
"54","00773400300001140","Adjustable spacer V","B","10",""
"55","02554000200200002","First boom section weldment","A","1",""
"101","02554000200001120","Stroke switch gasket","A","4",""
"163","00771100301311010","Slider","A","2",""
"164","02554000201421010","Slider","A","2",""
