"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140111237","Male stud connector","A","1","GE08LREDOMDCF"
"2","1140101463","Male stud connector","A","2","GE12LR1/2EDOMD
CF"
"3","1140101464","Male stud connector","A","5","GE15LREDOMDCF"
"4","1140101523","Male stud connector","A","8","GE20SREDOMDCF"
"5","1140111291","T-junction","A","1","EL12LOMDCF"
"6","1060300302","Reducer joint","A","1","RED15/08LOMDCF"
"7","1140101489","T-junction","A","3","EL15LOMDCF"
"8","1140101809","Butted reducer union","A","2","RED15/12LOMDCF"
"9","1040300054","Washer","A","4","GB/T93-1987"
"10","1040302490","Washer","B","4","GB/T97.1-2002"
"11","1040004644","Bolt","A","4","GB/T5783-2000"
"12","1011200199","Centre revolving joint","A","1","ZYZH51"
