"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"24","1020521445","Joystick","A","8","TN8A_107EY_N_C
H01"
"25","1020521443","Joystick","A","1","TN8A_101EY_N_C
H01"
"26","1020810958","Joystick","A","1","TN8A_108EY_N_C
H01"
"27","1020521444","Joystick","A","1","TN8A_103EY_N_C
H01"
"28","1029907663","Water-proof cap","A","1","D-15-PBM-12M"
"29","1029805597","Button","A","1","PBM-12M11-DS-N-
NNB1S"
"30","1022099109","Display","A","1","DL-DIS55"
"31","1029802085","Nylon plug","A","8","DPK-M12B"
"32","1029804205","Tighten nut","A","8","GMK-M12B"
"33","1020522210","Emergency stop switch","B","1","TCBT42 UL"
"34","1040001122","Bolt","A","8","GB/T5783-2000"
"35","1040300514","Washer","A","8","GB/T97.1-2002"
"36","1020520994","Joystick","A","1","D10BHD2AK4ZOZ
LG"
"37","1020520995","Potentiometer","A","1","DD40HS1ZLG"
"38","1020520993","Joystick","A","1","D10AHS2AK2ZOZ
LG"
