"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1040301510","Washer","A","32","GB/T93-1987"
"2","1040301515","Washer","A","32","GB/T97.1-2002"
"3","1040004518","Bolt","A","30","GB/T5783-2000"
"4","00772705211801100","Cover plate - rubber pad","A","3",""
"5","00772705211820000","Cover plate assembly","A","1",""
"6","1140101707","Male stud connector","A","1","GE22LREDOMDCF"
"7","1010500489","Air filter","A","1","EFB480H150-W"
"8","02554005201821020","Cover plate","A","2",""
"9","1019901354","Liquid level thermometer","A","2","FSA-176-1.0/T/10"
"10","1140107416","Hex oil port plug","A","3","VSTI1/2EDCF"
"11","1140111237","Male stud connector","A","2","GE08LREDOMDCF"
"12","1140103362","Male stud connector","A","2","GE28LREDOMDCF"
"13","1140101462","Male stud connector","A","1","GE12LREDOMDCF"
"14","1140101464","Male stud connector","A","2","GE15LREDOMDCF"
"15","1149901683","Male stud connector","A","1","GE42LREDOMDCF"
"16","1040004519","Bolt","A","2","GB/T5783-2000"
"17","1010601139","Oil return filter","A","1","RFMON185B
D10A1.0/-V 300"
"18","02554005201810001","Oil tank","A","1",""
