"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","02554002801401000","Cylinder body","A","1",""
"2","1081401904","Guide ring","A","2",""
"3","1081007415","HBTS","A","1",""
"4","1081005762","U ring","A","1",""
"5","1081200394","Dust ring","A","1",""
"6","1081006173","O-ring","A","1",""
"7","1081007675","Check ring","A","1",""
"8","02554002801400003","Guide sleeve","A","1",""
"9","1081000447","O-ring","A","1",""
"10","02554002801400004","Cover","A","1",""
"11","1081007309","Piston seal","A","1",""
"12","1040101152","Screw","A","1",""
"13","02554002801400001","Piston","A","1",""
"14","1081008145","Check ring","A","2",""
"15","1081000594","O-ring","A","1",""
"16","02554002801402000","Piston rod","A","1",""
