"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040301510","垫圈","A","7","GB/T93-1987"
"2","1040004518","螺栓","A","6","GB/T5783-2000"
"3","1040301515","垫圈","A","7","GB/T97.1-2002"
"4","1040004519","螺栓","A","7","GB/T5783-2000"
"5","02150602800001390","堵头","B","2",""
"6","1999909090","座椅","B","1","1564919"
"7","1040007536","螺栓","A","4","GB/T5783-2000"
"8","1040301502","垫圈","A","4","GB/T93-1987"
"9","1040303581","垫圈","A","4","GB/T96.1-2002"
"10","1139902243","方向机总成","A","1","KYFN-F2020-Q1-
GJH01- B"
