"序号","物料编码","名称及规格","版本","件数","备注"
"12","02150603500800000","传动轴I","B","1",""
"13","1040301510","垫圈","A","16","GB/T93-1987"
"14","1040006465","螺栓","A","16","ASME B18.2.1-2012"
"15","02151603500001010","压片","A","8",""
"16","02150603501000000","传动轴II","B","1",""
