"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040102737","螺钉","A","1","GB/T70.1-2000"
"2","1040301510","垫圈","A","1","GB/T93-1987"
"3","1040301515","垫圈","A","1","GB/T97.1-2002"
"4","1029907454","蜂鸣器","A","1","3AL-012-588-227"
"5","1040201089","螺母","A","1","GB/T6170-2000"
