"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040103112","螺钉","A","4","GB/T70.1-2000"
"2","1040301510","垫圈","A","4","GB/T93-1987"
"3","1040301515","垫圈","A","4","GB/T97.1-2002"
"4","1140101477","直角组合接头","A","3","EW12LOMDCF"
"5","1140101463","端直通接头","A","2","GE12LR1/2EDOMD
CF"
"6","1010101825","齿轮马达","B","1","CMFH-F316-
CL3ZS[A]"
"7","1140101521","端直通接头","A","1","GE12LR1/4EDOMD
CF"
