"序号","物料编码","名称及规格","版本","件数","备注"
"3","1030101546","前桥","A","1","212/10411567"
"4","1040302502","垫圈","A","20","GB/T1230-1991"
"5","1040006410","螺栓","A","8","GB/T5782-2000"
"6","1040202859","螺母","A","8","GB/T889.1-2000"
"7","02150603500001010","板","B","2",""
