"序号","物料编码","名称及规格","版本","件数","备注"
"30","02151607010201500","空调标识","A","1",""
"31","02151607010201142","紧急出口标识","A","1",""
"32","02151607010201053","标识总成V","A","1",""
"33","02151607010201042","标识总成IV","A","1",""
"34","02151607010201182","操作手要求","A","1",""
"35","02150607010201071","运输和提升提示说明标识","A","1",""
