"序号","物料编码","名称及规格","版本","件数","备注"
"4","1040302502","垫圈","A","20","GB/T1230-1991"
"8","1030101547","后桥","A","1","212/10411568"
"9","1029908085","力传感器","A","1","7_IMD_150"
"10","1040004011","螺栓","A","4","GB/T5782-2000"
"11","02151603500001020","轴套","A","4",""
