"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040103102","螺钉","A","4","GB/T70.1-2008"
"2","1040302289","弹簧垫圈","A","4","GB/T93-1987"
"3","1020104677","力限器控制器","A","1","GZXZQ_HC1902"
