"序号","物料编码","名称及规格","版本","件数","备注"
"1","1020520958","门开关","A","1","6ZF 103 549 001"
"2","1029910841","手柄","A","1","JC6300-HC2-25R-
B2R2F D"
"3","1020522485","急停开关","A","1","TMB22-J11-JR"
"4","1020105017","IO模块开关总成","A","1","C4602-H04-12"
"5","1022099258","显示屏","A","1","Eflat-10.1-zl"
"6","1020522484","点火开关","A","1","IHP-03HBA"
"7","1020500139","钥匙按钮","A","1","ZB2-BG6C"
"8","1020300024","触点座","A","1","ZB2BZ101C"
"9","1029906570","电子油门踏板","A","1","402452"
