"序号","物料编码","名称及规格","版本","件数","备注"
"1","1140101477","直角组合接头","A","1","EW12LOMDCF"
"2","1140103421","端直通接头","A","1","GE12L7/8UNFOMD
CF"
"3","1010002360","制动泵","A","1","AZPW-21-
019LPR12PB"
"4","1140112828","端直通接头","A","1","GE22L15/16UNFO
MDCF"
"5","1040102740","螺钉","A","2","GB/T70.1-2000"
"6","1040301502","垫圈","A","2","GB/T93-1987"
"7","1040302489","垫圈","B","2","GB/T97.1-2002"
