"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040202862","螺母","A","4","GB/T6177.1-2000"
"2","1040303580","垫圈","A","4","GB/T96.1-2002"
"3","1040004619","螺栓","A","2","GB/T5783-2000"
"4","1040004520","螺栓","A","2","GB/T5783-2000"
"5","02150607100201160","油水分离器","A","1",""
"6","1990202279","涡轮涡杆卡箍","A","6","SX9/W4/12-20"
"7","00773407100401050","接头II","A","4",""
"8","1081000673","组合密封垫圈","A","8","JB/T982-1977"
"9","00773407100401060","空心螺栓","A","4",""
