"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040007511(2)","螺栓","A","2","GB/T5782-2000"
"2","1040302489(2)","垫圈","B","12","GB/T97.1-2002"
"3","1040202856(2)","螺母","A","2","GB/T889.1-2000"
"4","1040006553","螺栓","A","1","GB/T70.1-2000"
"5","1139902419","吸气管","A","1",""
