"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040200503","螺母","A","2","GB/T889.1-2000"
"2","1020304982","蜂鸣器","A","1","GFB-202-G"
"3","1040303580","垫圈","A","2","GB/T96.1-2002"
"4","1040301610","垫圈","A","2","GB/T93-1987"
"5","1040006017","螺钉","B","2","GB/T70.1-2000"
