"序号","物料编码","名称及规格","版本","件数","备注"
"1","02150600300200000","第一节臂焊件","B","1",""
"10","02150600300601110","管夹","A","2",""
"11","02150600300601120","压板","A","1",""
"12","1040301515","垫圈","A","9","GB/T97.1-2002"
"13","1040004521","螺栓","A","3","GB/T5783-2000"
"14","02151600301001163","免润滑轴承","A","3",""
"15","1080000006","油杯","A","1","JB/T7940.1-1995"
"16","02150600300601061","压板","A","1",""
"17","1040002458","螺栓","A","2","GB/T5783-2000"
"18","02150600300601071","压板","A","1",""
