"序号","物料编码","名称及规格","版本","件数","备注"
"35","1040300771","垫圈","A","4","GB/T97.1-2002"
"36","02150602800001710","水壶保护罩","A","1",""
"37","1040001631","螺栓","A","3","GB/T5783-2000"
