"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040302489(2)","垫圈","B","12","GB/T97.1-2002"
"2","1139901923(2)","液体管","A","1",""
"3","1139902420","排气管","A","1",""
"4","1040201646(2)","螺母","A","4","GB/T6170-2000"
"5","1040300771(2)","垫圈","A","2","GB/T97.1-2002"
"6","1040301610(2)","垫圈","A","2","GB/T93-1987"
"7","1040201865(2)","螺母","A","2","GB/T6170-2000"
"8","1040301502(2)","垫圈","A","8","GB/T93-1987"
"9","1139901923(2)","液体管","A","1",""
"10","1021000449(2)","冷凝器及电子风扇总成","A","1","KC72A003A"
