"序号","物料编码","名称及规格","版本","件数","备注"
"1","02150607100401031","燃油管Ⅱ","A","1",""
"2","1029902994","扎带","A","2","CHS-4*200(黑)"
"3","02150607100401021","燃油管Ⅰ","A","1",""
"4","02150607100401041","燃油管III","A","1",""
"5","02150607100401070","支撑板","A","1",""
"6","1040302489","垫圈","B","2","GB/T97.1-2002"
"7","1040004032","螺栓","A","2","GB/T5783-2000"
"8","1990200694","涂塑胶条","A","1","20-φ18-M8"
"9","1040004517","螺栓","A","1","GB/T5783-2000"
