"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040103102","螺钉","A","2","GB/T70.1-2008"
"2","1040302289","弹簧垫圈","A","4","GB/T93-1987"
"3","1040302410","垫圈","A","4","GB/T97.1-2002"
"4","1020005456","直流接触器","A","1","JCC200/1C12.48"
