"序号","物料编码","名称及规格","版本","件数","备注"
"1","02151600200821010","液压锁安装块","A","1",""
"2","1049900471","内六角堵头","A","2","VSTI1/8ED71"
"3","1040102773","螺钉","A","3","GB/T70.1-2000"
"4","1040301610","垫圈","A","4","GB/T93-1987"
"5","1040001715","螺栓","A","4","GB/T5783-2000"
"6","1010307489","液压锁","A","1","11260129"
"7","1140101461","端直通接头","A","3","GE10LREDOMDCF"
"8","1140114620","端直通接头","A","1","GE10LREDOMD-
L60"
