"序号","物料编码","名称及规格","版本","件数","备注"
"7","1040301515","垫圈","A","24","GB/T97.1-2002"
"9","02151602804000004","后大灯安装支架","B","2",""
"10","1040004518","螺栓","A","22","GB/T5783-2000"
