"序号","物料编码","名称及规格","版本","件数","备注"
"1","1140107833","接头","A","1","GE18LR3/8EDOMD
CF"
"2","1010310708","减压制动阀组","C","1","ST6213-AB0A"
"3","1040103699","螺钉","A","3","GB/T70.1-2000"
"4","1040301510","垫圈","A","3","GB/T93-1987"
"5","1140114039","液压管接头","A","4","GE10LREDOMD"
"6","1140101476","直角组合接头","A","3","EW10LOMDCF"
"7","1140101487","三通组合接头","A","1","EL10LOMDCF"
"8","1140101941","端直通接头","A","1","GE10LR3/8EDOMD
CF"
