"序号","物料编码","名称及规格","版本","件数","备注"
"7","1040301515","垫圈","A","24","GB/T97.1-2002"
"11","1040004517","螺栓","A","12","GB/T5783-2000"
"12","02150602800001580","插头安装板","A","1",""
