"序号","物料编码","名称及规格","版本","件数","备注"
"26","02151607010201460","高温表面标识","A","2",""
"27","02150607010201041","ZOOMLION企业标识","A","1",""
"28","02151607010201381","夹手的危险标识","A","2",""
"29","02151607010201401","标识总成IX","A","1",""
