"Item","Part No.","Description","Qty."
"54","10000260","Safety arm bushing","2"
"55","10002451","Safety arm","2"
"56","10001555","Pin","1"
"57","","Upper lift cylinder assembly (without seal kit)   
(refer to 402.1)","1"
"58","00000615","Washer  GB/T 97.1  10","4"
"59","00000849","Screw  GB/T 70.3  M10×40","4"
"60","10002920","Pin fixing plate","2"
"61","10019747","Outer arm 4","1"
"--","10019757","Left single link 4","1"
"--","10019748","Right single link 4","1"
"62","10002933","Inner arm 4","1"
