"Item","Part Number","Description","Qty.","Remark"
"77","50011188","Hose Assembly","1",""
"78","00001507","Fitting, Straight","1",""
"79","00001747","Fitting, Straight","2",""
"80","00001842","Fitting, 90°","1",""
"81","50011175","Hose Assembly","1",""
"--","00008672","SAE Flange Fitting FS-12","1",""
"--","93305786","Spring Washer Ф10.2","4",""
"--","00002238","Screw  GB/T 70  M10 × 35","4",""
"82","50011174","Hose Assembly","1",""
"--","00008672","SAE Flange Fitting FS-12","1",""
"--","93305786","Spring Washer Ф10.2","4",""
"--","00002238","Screw  GB/T 70  M10 × 35","4",""
"83","00005208","Fitting, Straight","1",""
"84","00005923","Fitting, Straight","1",""
