"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1010310815","Magnet valve","A","1",""
"2","1010310818","Overflow valve","A","1",""
"3","1010306595","Overflow valve","A","3",""
"4","1010311864","SMART70","A","1",""
"5","1019820144","SMART70","A","1",""
"6","1019820145","SMART70","A","1",""
"7","1019820146","Compensation valve","A","9",""
"8","1010310781","Coil","A","1",""
"9","1019902591","Coil","A","9",""
"10","1019803186","Plug","A","48",""
"11","1011200142","Plug","A","5",""
"12","1019803084","Plug","A","1",""
"13","1010310813","Check valve","A","1",""
