"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"10","1040201896","Nut","A","16","GB/T889.1-2015"
"11","1040102017","Screw","A","8","GB/T70.1-2000"
"12","1040300735","Washer","A","10","GB/T96.1-2002"
"13","1040300771","Washer","A","22","GB/T97.1-2002"
"14","1101000163","Spring hinge","A","2","D-10"
"15","1040300514","Washer","A","12","GB/T97.1-2002"
"16","1040004672","Bolt","A","12","GB/T5783-2000"
"17","1029904911","Spring washer","A","12","GB93-304"
"18","1040301515","Washer","A","2","GB/T97.1-2002"
"19","1040103173","Screw","A","2","GB/T70.1-2000"
"20","1040201880","Nut","A","1","GB/T802-1988"
"21","00773600130201010","Anti-collision block","B","1",""
"22","00775600101801010","Key cylinder","A","1",""
"23","1040004522","Bolt","A","1","GB/T5783-2000"
"24","00775600101801020","Spring","A","1",""
"25","02555400110230000","Rotating gate","A","1",""
"26","02555400100201011","Dam-board","A","1",""
"27","1040102372","Hex socket cap screw","A","6","GB/T70.1-2000"
"28","00771100110240000","Backing plate","B","1",""
"29","00771100110230000","Hood installation","D","1",""
"30","1999904986","Document box","A","1","ZJ1145029"
"31","02555400130210000","Platform weldment","B","1",""
