"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1020706399","24 core sheath","A","1","132015-0076"
"2","1020700540","Terminal resistance","A","1","DT04-3P-P006"
"3","1029907743","Bush","A","1","1-928-404-881"
"4","1029907744","Bush","A","1","1-928-405-730"
"5","1029901585","RNB","A","2","GQ-OT1.5-4"
"6","1029907739","Bush","A","1","6189-1046"
"7","1022202106","Bush","A","1","282080-1"
"8","1029904249","Socket outlet(2 inserts)","A","1","DT06-2S"
"9","1020705159","Bush","A","1","F6189-0443"
"10","1020704526","4 hole sheath","A","1","174257-2"
"11","1020704518","4 hole sheath","A","1","174259-2"
"12","1020700957","Plug bush(6 inserts) 0.75-2.0","B","1","DT04-6P"
