"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1040004519","Bolt","A","8","GB/T5783-2000"
"2","1040302480","Washer","B","10","GB/T96.1-2002"
"3","00771400850001130","Seal plate","A","1",""
"4","00771200800600001","Lower linkage pin","B","2",""
"5","1040002445","Bolt","A","2","GB/T5783-2000"
"6","1040302492","Washer","B","8","GB/T97.1-2002"
"7","02551700810001010","Adjustable spacer","A","1",""
"8","02551700800001111","Boom support block","B","1",""
"9","1040302489","Washer","B","25","GB/T97.1-2002"
"10","1040301502","Washer","A","9","GB/T93-1987"
"11","1040103120","Screw","A","2","GB/T70.1-2000"
"12","02551700810001020","Main valve bracket","A","1",""
"13","1040004033","Bolt","A","7","GB/T5783-2000"
"14","1040201382","Nut","A","1","GB/T6170-2000"
"15","1040002450","Bolt","A","1","GB/T5783-2000"
"16","02551500810001020","Valve mount plate","B","1",""
"17","1040004499","Bolt","A","1","GB/T5783-2000"
"18","00771400860001050","Stop pin","B","1",""
"19","00771200800001031","Pin","B","1",""
