"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1000300735","Expansion tank","A","1","1311-01690"
"2","00773407220601030","Bending plate I","A","1",""
"3","02551507180601020","Water tank mounting plate","A","1",""
"4","1040004517","Bolt","A","12","GB/T5783-2000"
"5","1040303580","Washer","A","4","GB/T96.1-2002"
"6","00773407220601110","Sponge bar","A","1",""
"7","1040004619","Bolt","A","4","GB/T5783-2000"
"8","00773407220601020","Bending plate III","A","1",""
"9","02551507180601010","Wind screen","A","1",""
"10","00773407140601150","Plate I","A","2",""
"11","1040301515","Washer","A","30","GB/T97.1-2002"
"12","1040004520","Bolt","A","14","GB/T5783-2000"
"13","00773407220601040","Bending plate II","A","1",""
"14","1040200170","Nut","A","4","GB/T889-1986"
"15","1040302490","Washer","B","4","GB/T97.1-2002"
"16","1040302821","Washer","A","4","GB/T96.1-2002"
"17","1040002262","Bolt","B","4","GB/T5783-2000"
"18","00771407100601170","Base plate","A","6",""
"19","00773407100601130","Sponge bar","A","1",""
"20","1000301657","Radiator assembly","A","1","BR93713ZC"
"21","02551507180601050","Outlet pipework II","A","1",""
"22","02551507180601070","Steam hose II","A","1",""
"23","02551507180601040","Connector I","A","1",""
"24","00773407140601160","Plate II","A","2",""
"25","1990202287","Spiral turbine rod clamp","A","8","SX12/W3/32-54"
"26","00773407140601020","Outlet pipework I","A","1",""
"27","02551507180601060","Steam hose I","A","1",""
"28","1990202279","Turbine rod clamp","A","4","SX9/W4/12-20"
"29","00773407220601070","Return pipe II","A","1",""
"30","00773407140601070","Connector II","A","1",""
"31","1990202282","Turbine rod clamp","A","2","SX9/W4/25-40"
"32","00773407140601040","Return pipe I","A","1",""
"33","02551507180601030","Water supply pipe","A","1",""
"34","1040004518","Bolt","A","4","GB/T5783-2000"
"35","1040200503","Nut","A","22","GB/T889.1-2000"
