"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140101737","Right-angle combination coupling","A","3","EW28LOMDCF"
"2","02551505201610000","Oil tank","A","1",""
"3","00771405201601010","Cover plate - rubber pad","A","1",""
"4","1040301510","Washer","A","16","GB/T93-1987"
"5","1040004519","Bolt","A","2","GB/T5783-2000"
"6","1040301515","Washer","A","16","GB/T97.1-2002"
"7","1140103362","Male stud connector","A","4","GE28LREDOMDCF"
"8","1010601139","Oil return filter","A","1","RFMON185B
D10A1.0/-V 300"
"9","1040004518","Bolt","A","14","GB/T5783-2000"
"10","00771405251621010","Cover plate","A","1",""
"11","1010500489","Air filter","A","1","EFB480H150-W"
"12","00771405251621020","Air filter mounting plate","A","1",""
