"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","00771200601000000","Lifting cylinder","A","1",""
"5","02555500600400000","Upright","C","1",""
"6","00771600301201010","Lubrication-free bearing","A","4",""
"7","00771200600001021","Pin I","A","3",""
"8","00771400860001050","Stop pin","B","4",""
"9","1040006314","Bolt","A","4","GB/T5783-2000"
"15","00771200600001080","Bush II","A","1",""
"16","00773400400001090","Bearing","A","2",""
