"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"35","1029908972","Terminal","B","3","UJ6-4/1×2JD"
"36","1020600110","Fuse","B","2","287030"
"37","1029906870","Fuse terminal","A","13","2006-1681.1000-449"
"38","1020600116","Fuse","B","1","0287003"
"39","1022270003","Diode terminal","A","3","281-665/281-400"
"40","1029908969","Terminal","B","8","UJ6-4/1×2"
"41","1029908987","Clapboard","B","2","UJ6-4/1×2G(OG)"
"42","1022290051","End plate","B","1","280-315"
"43","1020600107","Fuse","B","1","0287010"
"44","1020602747","Fuse","B","1","287020"
"45","1020600109","Fuse","B","2","0287025"
"46","1029905163","End plate","A","1","2006-1692"
"47","1029901278","Chocking fastening components","B","2","UKJ-2G4(GY)"
"48","1020304559","Relay","B","1","788-303"
"49","1020600074","Fuse","B","6","0287010"
"50","1022290054","Short contact piece","A","11","2006-402"
"51","00771506200250020","Electrical mount plate","A","1",""
