"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","00773407220801060","Intake hose IV","A","1",""
"2","1040004516","Bolt","A","2","GB/T5783-2000"
"3","1040302480","Washer","B","4","GB/T96.1-2002"
"4","1040200503","Nut","A","2","GB/T889.1-2000"
"5","02551507180801020","Bending plate","A","1",""
"6","02551507180801010","Intake steel tube","A","1",""
"7","02561707140801020","Bilateral clamp","A","1",""
"8","00773407220801040","Intake hose I","A","1",""
"9","1040004518","Bolt","A","2","GB/T5783-2000"
"10","1990202289","Spiral turbine rod clamp","A","1","SX12/W3/57-79"
"11","1000000939_REF010","Reference assembly","A","1",""
"12","1040301515","Washer","A","2","GB/T97.1-2002"
"13","1040004520","Bolt","A","2","GB/T5783-2000"
"14","00773407140801050","Intake tube","A","1",""
"15","1990202290","Spiral turbine rod clamp","A","1","SX12/W3/70-92"
"16","02561707140801010","Intake hose II","A","1",""
"17","1990202287","Spiral turbine rod clamp","A","1","SX12/W3/32-54"
"18","1990202288","Spiral turbine rod clamp","A","6","SX12/W3/45-67"
"19","00773407220801050","Intake hose II","A","1",""
