"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"4","00773407010401031","Handrail position","A","2",""
"8","00773407000201181","No stepping","A","4",""
"10","00773407000401201","No lanyard","A","3",""
"13","00773407000401231","Pedal failure hazard","B","1",""
"30","00773407000401471","Burn hazard","A","2",""
