"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1030203082","Traveling reducer","A","4","选配II"
"1","1030203081","Traveling reducer","A","4","选配I"
"1","1030203083","Traveling reducer","A","4","选配III"
"1","1030202881","Traveling reducer","A","4","Standard"
"2","1030801198","Tire","A","2","选配IV"
"2","1030801063","Tire","A","2","Standard"
"2","1030801196","Tire","A","2","选配III"
"2","1030801067","Tire","A","2","选配II"
"2","1030801065","Tire","A","2","选配I"
"3","1030801197","Tire","A","2","选配III"
"3","1030801199","Tire","A","2","选配IV"
"3","1030801068","Tire","A","2","选配II"
"3","1030801064","Tire","A","2","Standard"
"3","1030801066","Tire","A","2","选配I"
"4","1040102055","Screw","A","40","GB/T70.1-2000"
"5","1040201879","Hexagon nut with flange","A","40","GB/T6177.2-2016"
"6","1040302492","Washer","B","40","GB/T97.1-2002"
