"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140102812","Male stud connector","A","4","GE18LREDOMDCF"
"2","1140102936","Male stud connector","A","2","GE10LR1/2EDOMD
CF"
"3","1140103362","Male stud connector","A","1","GE28LREDOMDCF"
"4","1140101475","Right-angle combination coupling","A","3","EW08LOMDCF"
"5","1140101488","T-junction","A","2","EL18LOMDCF"
"6","1060300279","Male stud connector","A","4","GE08LR1/2EDOMD
CF"
"7","1010310236","Main valve","A","1","ST6085-AB00"
"8","1140102959","Right-angle connector","A","2","EL08LOMDCF"
"9","1140114187","Pressure testing joint","A","1","SD-M16×2-F-G1/4"""
"10","1140101479","Right-angle combination coupling","A","2","EW18LOMDCF"
"11","1140101523","Male stud connector","A","1","GE20SREDOMDCF"
"12","1140111237","Male stud connector","A","1","GE08LREDOMDCF"
