"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1020706399","24 core sheath","A","1","132015-0076"
"2","1020705159","Bush","A","1","F6189-0443"
"3","1022200874","Bush","A","1","DJ7011-6.3-21/1"
"4","1020700953","Plug bush","A","1","DT04-4P"
"5","1020700955","Socket outlet(4 inserts)","A","1","DT06-4S"
"6","1029902320","Bush","A","1","DJ7013-6.3-21/95"
"7","1029901602","RNB","A","1","GQ-OT6-5"
"8","1029901585","RNB","A","3","GQ-OT1.5-4"
"9","1029901604","RNB","A","1","GQ-OT6-8"
"10","1020700680","Bush","A","1","F6189-0443"
"11","1020705917","二位壳体","A","1","282189-1"
"12","1022202106","Bush","A","1","282080-1"
