"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"4","02555500310200000","First boom section weldment","B","1",""
"16","1040004518","Bolt","A","6","GB/T5783-2000"
"17","1040301515","Washer","A","25","GB/T97.1-2002"
"18","00771100300801081","Swinging support","A","1",""
"19","00771100300801090","Pin I","B","2",""
"20","00771100300801100","Pin II","B","1",""
"21","1040500394","Open pin","A","3","GB/T91-2000"
"22","00771100300801040","Anti-rotating plate","A","1",""
"23","1040302493","Washer","B","2","GB/T97.1-2002"
"24","00771100300850000","Stop plate welds","D","1",""
"25","00771100300860000","Bracket welds","A","1",""
"26","1040300771","Washer","A","2","GB/T97.1-2002"
"27","1040002555","Bolt","A","2","GB/T5783-2000"
"28","1040200741","Nut","A","2","GB/T889.1-2000"
"29","1040201484","Nut","A","2","GB/T6170-2000"
"30","02555500310801020","Extending boom wire rope","B","2",""
"31","00771100300801141","Rope head","A","2",""
"32","1040300074","Washer","A","1","GB/T97.1-2002"
