"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"61","1039814050","Output gear","A","1",""
"62","1039814051","Bearing seat","A","1",""
"63","1040304334","Hole retaining ring","A","1",""
"64","1049800094","Magnetic plug","A","2",""
"65","1081012994","Seal ring","A","2",""
"66","1039814052","Primary planet carrier","A","1",""
"67","1039814053","Primary planetary gear shaft","A","4",""
"68","1039814054","Primary planetary gear","A","4",""
"69","1054600107","Kinpin bearing","A","4",""
"70","1040304335","Shaft ring","A","4",""
"71","1039814055","Primary center wheel","A","1",""
"72","1039814056","Secondary planet carrier","A","1",""
"73","1039814057","Secondary planetary gear shaft","A","3",""
"74","1054600108","Kinpin bearing","A","3",""
"75","1039814058","Secondary planetary gear","A","3",""
"76","1039814059","Secondary center wheel","A","1",""
"77","1081012995","O-ring","A","2",""
"78","1040304336","Compound gasket","A","2",""
"79","1049900992","Hexagonal socket head plug","A","2",""
"80","1039814060","Piston housing","A","1",""
"81","1040304337","Hole retaining ring","A","1",""
"82","1040304338","Limit washer","A","1",""
"83","1081012996","O-ring","A","1",""
"84","1040304339","Rubber retaining ring","A","1",""
"85","1039814061","Piston","A","1",""
"86","1039814062","Input flange","A","1",""
"87","1039814063","Vent plug (ED ring)","A","1",""
"88","1040105065","Hex socket cap screw","A","8",""
"89","1040304340","Spring washer","A","8",""
"90","1040304341","O-ring","A","1",""
"91","1040304342","O-ring","A","1",""
"92","1039814064","Coupling shaft","A","1",""
"93","1040304343","Rubber retaining ring","A","1",""
"94","1040304344","O-ring","A","1",""
"95","1119900353","Brake spring","A","14",""
