"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","02551707101001060","Exhaust tailpipe","A","1",""
"2","1040004519","Bolt","A","8","GB/T5783-2000"
"3","00771407101001030","Reinforcing plate","A","1",""
"4","1040200503","Nut","A","8","GB/T889.1-2000"
"5","02551507141001010","Exhaust pipe II","A","1",""
"6","00773407151001060","Seal spacer","A","2",""
"7","00773407141001220","Silencer","B","1",""
"8","00773407141020000","Silencer bracket","B","1",""
"9","1040004520","Bolt","A","4","GB/T5783-2000"
"10","1040302480","Washer","B","8","GB/T96.1-2002"
"11","1040004619","Bolt","A","12","GB/T5783-2000"
"12","00773407141001240","Exhaust pipe I","A","1",""
"13","1040301515","Washer","A","20","GB/T97.1-2002"
"14","1040200398","Nut","A","12","GB/T6177.1-2000"
