"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140227101","Hose assembly","A","1",""
"2","1140217411","Hose assembly","A","1",""
"3","1140229452","Hose assembly","A","1",""
"4","1140269121","Hose assembly","A","1",""
"5","1140234642","Hose assembly","A","1",""
"6","1140271015","Hose assembly","A","1",""
"7","1140277636","Hose assembly","A","1",""
"8","1140227230","Hose assembly","A","1",""
"9","1140249669","Hose assembly","A","1",""
"10","1140241822","Hose assembly","A","1",""
"11","1140269141","Hose assembly","A","1",""
"12","1140232596","Hose assembly","A","2",""
"13","1140102959(2)","Connector","A","2",""
"14","1140224869","Hose assembly","A","1",""
"15","1140208326","Hose assembly","A","1",""
"16","1140250635","Hose assembly","A","1",""
"17","1140250188","Hose assembly","A","1",""
"18","1140232092","Hose assembly","A","1",""
"19","1140225751","Hose assembly","A","2",""
"20","1140260106","Hose assembly","A","2",""
"21","1140101807","Connector","A","1",""
"22","1140111287","Connector","A","5",""
"23","1140229759","Hose assembly","A","4",""
"24","1140227749","Hose assembly","A","1",""
"25","1140236207","Hose assembly","A","4",""
"26","1140226950","Hose assembly","A","1",""
"27","1140226947","Hose assembly","A","1",""
"28","1140225740","Hose assembly","A","1",""
"29","1140279168","Hose assembly","A","1",""
"30","1140257700","Hose assembly","A","2",""
"31","1140215545","Hose assembly","A","1",""
