"Item","Part Number","Description","Qty.","Remark"
"22","00000774","Screw  GB/T 70  M6 × 20","4",""
"23","00000621","Spring Washer  GB/T 93  6","4",""
"24","00002583","Flat Washer  GB/T 96.1  6","4",""
"25","00001063","Bolt  GB/T 5783  M8 × 16","4",""
"26","00002000","Flat Washer  GB/T 96.1  8","2",""
"27","92048945","Support","1",""
"28","92048978","Support","1",""
"29","00006416","Screw  GB/T 70  M16 × 110","8",""
"30","00006417","Screw  GB/T 70  M16 × 75","24",""
"31","00006808","Screw  GB/T 70  M16 × 65","16",""
"32","92029901","Pin","1",""
"33","92029902","Block","1",""
"34","92056568","Turntable Counterweight","1","BT30ERT 
BT30SERT 
BT28ERT 
BT28SERT 
BT28BERT"
"","92049369","Turntable Counterweight","1","BT26SERT"
"","92100225","Turntable Counterweight","1","BT26ERT 
BT26BERT"
"","92100878","Plug","3","BT24ERT 
BT24BERT"
