"Item","Part No.","Description","Qty."
"1","","Platform and jib assembly (refer to 402.1)","1"
"2","00004993","Bolt  GB/T 5786  M16×1.5×45","6"
"3","00001035","Washer  GB/T 93  16","6"
"4","00000997","Washer  GB/T 97.1  16","6"
