"Item","Part No.","Description","Qty."
"1","10000063","Screw (L20)","6"
"2","10026019","Right cover","1"
"3","00000620","Washer  GB/T 97.1  6","6"
"4","00001033","Nut  GB/T 6182  M6","6"
"5","10026018","Left cover","1"
"6","10006036","Lock","2"
"7","00001011","Screw  GB/T 973  M5×12","8"
"8","00000605","Washer  GB/T 97.1  5","8"
"9","00001169","Nut  GB/T 889.1  M5","8"
