"Item","Part No.","Description","Qty."
"1","00000818","Bolt  GB/T 5783  M6×16","4"
"2","00000620","Spring Washer  GB/T 97.1  6","4"
"3","00002606","Limit switch","2"
"-","00009366","Coil cord","2"
"4","00005080","Water-proof joint  M20","2"
"5","00001060","Screw  GB/T 818  M6×12 - H","8"
"6","10026047","Linkage","2"
"7","00002586","Screw  M8×16","4"
"8","10001704","Switch rod","2"
"9","10003413","Plug","2"
