"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101477","Tube to swivel","1",""
"2","1140114035","Male stud connector","1",""
"3","1010002078","Gear pump","1",""
"4","1040301502","Washer 10","2","GB/T93"
"5","1040002434","Bolt M10×25-8.8","2","GB/T5783"
"6","1140114034","Male stud connector","1",""
"7","1140101479","Tube to swivel","1",""
