"No.","Material No.","Item and Spec","Qty","Note"
"1","1040004518","Bolt M8×20-8.8","4","GB/T5783"
"2","1040301515","Washer 8","4","GB/T97.1"
"3","1010306614","Main valve","1",""
"","1010308026","Main valve","1",""
"4","1140101476","Tube to swivel","1",""
"5","1140114036","Male stud connector","1",""
"6","1010302829","Check valve","1",""
"7","1140114040","Male stud connector","6",""
"8","1140101629","Plug screw","2",""
"9","1140114625","Male stud connector","3",""
