"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101461","Male stud connector","6",""
"2","1040103107","Screw M5×45-8.8","2","GB/T70.1"
"3","1040300060","Washer 5","2","GB/T93"
"4","1010306016","Platform select valve","1",""
