"No.","Material No.","Item and Spec","Qty","Note"
"1","1140101478","Tube to swivel","1",""
"2","1019809070","Check valve","1",""
"3","1019901008","GZ15LCF","1",""
"4","1140101484","T-connector","1",""
"5","1140101465","Male stud connector","2",""
"6","1011200181","Center revolving connector","1",""
"7","1140114036","Male stud connector","2",""
"8","1040301515","Washer 8","4","GB/T97.1"
"9","1040004517","Bolt M8×16-8.8","4","GB/T5783"
