"No.","Material No.","Item and Spec","Qty","Note"
"1","1040100069","Screw M8×20-8.8","4","GB/T70.1"
"2","1040301510","Washer 8","4","GB/T93"
"3","1040301515","Washer 8-200HV","4","GB/T97.1"
"4","1140107481","Male stud connector","2",""
"5","1010601138","High pressure filter","1",""
