"No.","Material No.","Item and Spec","Qty","Note"
"1","1040004521","Bolt M8×45-8.8","4","GB/T5783"
"2","1040301510","Washer 8","4","GB/T93"
"3","1010306020","Balance valve","1",""
"4","1140114624","Male stud connector","2",""
