"No.","Material No.","Item and Spec","Qty","Note"
"1","1040004613","Bolt M24×60-10.9","4","GB/T5782-2000"
"2","1040303520","Washer 24-300HV","8","GB/T96.1-2002"
"3","02564401000001025","Counterweight","1",""
