"No.","Material No.","Item and Spec","Qty","Note"
"1","1029903711","Sheath","1","Chain upper plug"
"2","1022200446","Sheath","1","Platform connector"
"3","","Anti-crushing switch","1",""
"4","1021404016","Load cell","1",""
"5","1020521022","Foot pedal switch","1",""
"6","1029903711","Sheath","","Jib lifting select 
valve"
"7","1020700951","Sheath","1","Chain lower plug"
