"Item","Part No.","Description","Qty."
"1","10004145","Pin","1"
"2","10004144","Roller bracket","1"
"3","00002575","Nut  GB/T 6183.1  M8","1"
"4","10004147","Washer 10","2"
"5","00000340","8812-101210  Bearing","2"
"6","10004146","Roller","1"
