"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1020521753","Approach switch","A","4","NBB8-18GM50-
E2"
"6","1020103903","Controller","B","1","RC28-14/30"
"7","02562306220710010","Chassis cables","A","1",""
"8","1010307655","Steering axle extending valve","A","2","ST5512-AB00"
"9","1010307491","Traveling control valve","A","1","ST2055-AB0B"
